"property_id","price"
"019cd320e02a64ba3ba9a37d",634628987.961323
"019f4a25794ef01294845b51",621243279.843746
"01a5a230e8a808d844e64397",674547177.356245
"01abe3cfc94be46c1153c82d",623056177.020753
"01afa737bcfa6b1ab530eb09",704225884.809627
"01b78983d268b52137e5ac1b",590598661.468473
"01b7bb1556b5c32df8f618cc",590056885.825262
"01cac7d033166094ab9f87b0",589009834.444441
"01cda25ee8545b9fe19717ed",700524794.363374
"01db5867a69f8ea7849d69e8",616407104.870769
"01e033f5bd502c4ad398ece7",576465618.216521
"01e907d7672006fa2bba8b0f",587222991.471898
"01e9c7531cf3c63c04b9189f",550777599.123578
"01eb0a2c1033c30830161321",591900596.053004
"01edceb6c5afc2af1e129e86",548764732.673983
"01f6c99999c154461765f4c4",583339127.550587
"01f855427cbe3eb51b38288f",642822046.179687
"01f8b6799e2910f7769db175",685452110.635929
"01fb5931cb55f5308382818e",714466242.658285
"01fe5add1e7df4b15dd73bc9",582008760.398684
"020473766363019ee40d6685",614761905.131549
"02060d2f56e979a61427f806",575099056.760683
"02091877f01c926c350b013b",599628285.005752
"020dfae44183c65b708727c7",549993160.936161
"022357a3d48ea87d58ffb46e",566570495.825396
"02259637b8ef1311c69d3d90",618220133.25723
"02277f636716264116015dde",565938509.154537
"0232a50c9afca03cbf4277c8",577870208.546699
"024c5c787d005adbe770b9bf",587481606.9864
"024d2e34a561efaf4811c17a",574794497.330962
"024e94e72ae88464621539eb",665969824.415835
"0252fcaf7bcde09274d34be5",653327479.118279
"025a98586386211b1519f9be",561729905.542076
"025b094e1ea7248f4aba72f0",516650641.087764
"025d96090a8e5bd6f786e9b6",546821657.698048
"026c6384ceba017c5f2cd66e",595229260.5594
"0274166db611aabe4e946a83",570329364.07727
"02779b92b2f9bafde0c75c11",636583280.244778
"027947dd01dc991ffefc5082",583384611.272672
"0283890ab76b10547b27e634",618964720.847913
"02888257efaae858fdc7938e",610018226.866462
"028adaf559a05c8882893767",711128720.335368
"029224b78e8f358aa9c38e94",553939545.747021
"02990998f3621fc5a3d0ee63",587001987.173081
"02a0a38b45e1b196165b0098",551580495.284072
"02a2ebb6eca5772e3526d78b",611874438.010633
"02a9c37b3d92a6da473c6fbc",528648060.347799
"02b47e60ab77588aff6cb433",540139844.629259
"02c6e8c7f36a2c68851600c6",619214728.615439
"02cb957c3db9ded3691a9004",609812418.410471
"02ce5bc5d5d286a4cc0928f6",631752818.546309
"02d598a32d864c289e3ba6b0",636711705.618215
"02d5bac2567ee9e19041ad42",658892832.717666
"02d89daa77bb313328fe0c4e",584264699.413823
"02e52d3895522d9be85c4544",575587814.560265
"02e8811bff38125bcf8e1a6d",574260530.450771
"02e89c055b7692dab024defc",523678909.471896
"02e9b077d6cece81387fda35",642603865.097816
"02ea72128a99862e9537718e",626207585.404621
"02ed31afcba033953c79d95d",576275974.748381
"02f6ffcfcdd3dbba94dd7b33",707825820.178672
"03025756be203027ab75aaae",634566649.774212
"03243195c467c67e67a7823e",588094497.871064
"0332c7ec0d3e547ec6d61664",631443648.575748
"033307467830cb865a785e3e",604654624.371634
"033521a46dae036839ad6c90",528473486.527422
"033599f7e7ecd8d9c8cfba46",595729481.550487
"033d3f8ff56907db4c453700",588458949.252246
"03463535ae93b8b123eaba8b",591357029.202166
"0349908483ce628a0a5fc164",619459201.516652
"034a30994bb2e0e446e35957",634258555.064066
"0356797c1683d002bcd94899",758787155.622836
"0357d0ee6e0646113ea543cf",636442315.509561
"035c61042b7dbc7ef888d1a7",622253965.359746
"035d955df5a765531d1d0d07",598740802.599237
"035de58d60807ee2c272ce82",704526856.642702
"035ea0f13f2ca01c902d5388",592046949.965399
"036177aff84b1901e0f18759",579105090.951948
"0367da7dc5374f1957a1b7f6",634905856.344472
"036fc9e01b2b1e3ef4574372",638201072.867288
"0379b6a001e4018c34e944da",570819202.257256
"038272b33c075765464761e8",593598114.303287
"038bb35043651579f443c481",660375082.944709
"0391d158ab104c5cdba31872",630763684.82503
"039a9029c4341b1528ca6b46",517937710.262647
"03a84af05df0f577e09d60c1",584684106.945708
"03ad99f1799f2a20c8cc0a50",711975055.17267
"03aea1b6ff072f117ec733af",551472792.015352
"03be8ec62dae56680beb2cf3",606761499.059884
"03d54a6e80d48c96a7f6a1fa",589151014.118976
"03de77e22e987fc3fed4eb78",636881790.388954
"03eb8da7205428e61bfb2845",534274577.565337
"03f518e2e5861002772345fd",544174318.694514
"03fb5bfbc1895115a04e8116",545270664.669233
"042bd2cfb2d33467149ece1e",660905689.512102
"042ff73057dce4d92d383cf7",524521745.868788
"04308f869d7c992ed3ea646a",591031446.819602
"0449a82dd1667c8c564904f8",675795193.072965
"044b8431b186eb022cf6fc24",557102840.674694
"044e2daf937c0d8373f2e914",643717696.309734
"045108344bf09b01b597e7ce",651611762.289831
"0451f65828e628c2220df77f",645124938.574936
"0460eacc73398bb95f0518e2",691554556.335214
"0466a7e06b152c1860d44334",628280125.823086
"0468cf58f40372acb9d5fefa",692365183.857545
"046aaa4162cd410e92b216d0",583896845.244126
"047b0ded64dcae203a3015eb",617733171.102052
"047f94605add5f6f84fc3f90",651403411.726057
"048051ce9bf8f6a48e9451fd",646173156.019116
"0482cd89d767b3b7de976c3a",570756657.671422
"0489a476b376f7f6efbc193b",527957102.313626
"04a071d777e60627223e28d4",527954125.206826
"04b28e63fbba92daf83865ba",674007781.397187
"04bb7cdebb8b66e783058248",589600617.968704
"04cc75f46642efb1192f1875",579905684.576461
"04d77c8ade9a55fddd28b00c",643001015.154249
"04e29dbe2175919265c82463",682772327.180787
"04e337d3c692f3429d47aef4",636302553.156807
"04e6a79dd3e4d8d17c8b5387",616985757.298006
"04eb0b590ce7483c615b043b",628879147.289291
"04ece9352b3810031f3f9a90",638184983.555125
"04f0fd25e2456759753bd2bc",583988790.592079
"04f968f1873a655fde8702f6",577289153.965878
"04fe204d03bd1c9876242ccd",654336529.988973
"05076b448cfbf9dede72904a",638854055.992928
"0508cd7bd2c77ebb6fea1e56",553318225.241493
"0509650d34981639b9c64a22",631993631.641134
"05119815bd72ced29391ba87",646890879.40688
"051416c05445860d5b4095e6",550298961.589065
"0515734883eea12cdacb7aab",564323560.338609
"051d68945b95562009d4029c",636671628.821105
"052505ca8210e5e651fc0b63",657688820.298607
"052957f95b6e7b41bc625009",675379635.370072
"052c93502aa794e0574db9e9",573238568.684086
"052d00805b2602cac76fed4d",587044317.892499
"05308c4f3d0e0887e4a68a92",570819202.257256
"05397b2087e5cf381809f169",555470355.018131
"053d37bf1d988505b5e91809",594787640.077113
"05402dd344c77623fa053ffa",611770628.219906
"0545fc14aece3f37864ced2d",628100452.876819
"05498e49d0b875ae6aaddd83",559019183.117333
"054cd21c3b12f165bd520313",609164819.775036
"0553a3aa7d961ada6dfcd52d",591239914.818634
"055d5ab6b22d4d0ac325fe73",567888600.522942
"055d7c66464d7e327711b497",637454467.054062
"055e29f236bb61603d4ce9eb",690038442.915156
"057585ba19d6144408d4e2da",590621491.681597
"058265732a484ac8d5497f5c",578070898.87852
"05858b1e4445f56f22e1f4bb",629159008.49086
"0587e7e1f03af8ea6c46290e",621656326.800879
"05926b977b5df59857194ec1",626326852.284424
"059516a91f938d2e8fbcca0b",666092945.492451
"059aaea3859c4b9662ab4df8",570494556.442502
"059d77736dc72013de7767f1",579825689.050247
"05a98feedbd3f422bf063112",637658512.47567
"05aecff6fd8d866c6c157a9a",625489364.435986
"05b12b1916e51a804419c654",582404715.425229
"05b71daf88eff5ae8cf5789d",581316646.91244
"05bbd028f30492fc0a9f35d0",601105226.503083
"05bcc7d7db8d352216a4af59",675218164.40179
"05c47739fa4c4f00285a2c48",681533146.262117
"05d1c33ea8c89ded7391ea92",577873869.155559
"05d9818d3f9f2a5c358d3911",659466293.913805
"05db9fc492801eac98f69c7e",568265821.817623
"05e06a93e9f01dd3984a85ab",599528202.151526
"05e8878bcb68d03e3b656eb3",646953001.879374
"05f79195e285c126125d258c",609925709.376428
"060451a9e3e0416ff41d253d",659469939.260087
"061386497cc2dede3ea70b1e",598184650.873922
"0616401503f2ebc05af7ce4f",583018439.117102
"061d3fd39da1b4b1397054c1",623979205.426793
"06220a42e68510eccb4d790d",566505457.575231
"062b36cb4a87cec372f9f91d",632002132.320562
"062d5544f5c96db90fa3a526",730170284.955951
"062efee92601be294d7346a1",571680125.458108
"063e53d45e5e7945f1f10fc2",651812370.920155
"0648a4bd7ca088f4b3834401",650495423.627344
"0648aae13097ac649fe714b9",639231159.617519
"064c1cd5e94efdf8c7262fec",677895006.592511
"0668a4a4521c783a2d817413",700854197.966298
"0669fb98aed75d79f8decb7f",576258752.728256
"066f1b68f7c053a196662fe0",635439909.338887
"0685f2225b939147c8482e6f",560517600.367042
"069499abc4e393fe540777b4",527786176.336331
"069798704327652a899a189d",596896698.464117
"069c529aaef7d7e0774c4a66",588360545.264408
"069ddc5d1f3c855e6498ac50",526626633.626319
"069fb1f8d0f06ac2fee87314",580085486.836024
"06a2efde5244f7d653ddfb8e",621549830.043905
"06a5364639452a9d663a2dbc",542615837.67721
"06acca3d0ef4685dc055ffa5",516632736.402259
"06b90d41ad3ce1d0d389fea9",585330981.198245
"06baade01a74972cc4a419ec",628100452.876819
"06bbc353bf62fda3b3786fd0",603636757.335945
"06bfbccfb3ec0b1f65f4b351",654245228.700552
"06c1673c4a7444e7aa80abb7",570259247.838363
"06ca01d3ff86406e896b6fa6",599427135.768596
"06ccfa37fa6b011ac38422de",579211242.946417
"06d33fff99a62c330ef2d585",592235514.165954
"06e350e3c733e5a0afb613cb",591297854.383366
"06e59cc783be86bd145a56c6",665923820.14253
"06e91b526821a6ad1372fc44",561757183.261136
"06ee1d8f3ea326a0e3a9791d",627822908.712088
"06f22f7a8e4e78f45ae81638",604549031.360561
"070062cd1c769f3be9255af1",704526856.642702
"070543b03770991d65cc337f",711406346.62871
"0706ce398b2bd64913e68d39",692082086.46167
"070912b7e5fb205918c1f4a3",581580409.502105
"071f284d07719a3517c55567",654514640.611619
"07284e4caec09fbbb16adf2f",606840793.899408
"072a6f084d31a5a4be4060dc",631128579.575323
"072efeafd082025bbc5a25e5",581321964.925665
"073a3ae443f3333f0f526f7e",645145543.568796
"073fccba71b28afd815be434",586356590.905512
"07412230b931192771072334",643831543.500724
"07481a101afc1d5db45245df",673256834.84171
"075a5474294e25da55373a09",552962449.487651
"075b5c16441d9d67cf638386",527260949.57066
"075be16d8d9ed6831d139b2e",596991698.013086
"0761d0b7c6e319a75b06d420",583536427.198919
"07641db461323a5cfcda4f98",564429396.03085
"0768e70fbda0e09b88c1548a",607102268.449824
"076ccba20dac8bfcf184b8a8",606987134.212326
"076ceb408227ab2563a663d0",555203558.288677
"0775d831f68b88ca59eb871d",629529072.683256
"077659c14c3cebbe192f8247",654065606.983701
"077db8e0877b924d1b57ab1e",633296044.104277
"078144699729ee0c46f36123",650129077.036783
"078f7c6532204fe046b13d14",676544278.239858
"0798af235e9926b1e7e4642d",603460825.732531
"079bc331430e94ee76f8097e",649504847.703776
"07a6da2c9c4833ee4cbe8625",642005608.645348
"07b7ba964a8e30dc16d66443",697764923.37371
"07bd45129563bd2fd974deeb",525459964.090971
"07c46b493733d74c4f384b79",577436031.408418
"07c753474a847bf2bccd55b7",607238358.735567
"07c8af84608e6c9206ad6961",606661359.695616
"07cd866c871333283ecb2d23",644760150.243509
"07ce6f95a7719abc9a204b6d",646238460.357472
"07d1137c1f0aaecbbad32f7b",610526428.281929
"07dd30f04c5953f325df9aad",651611762.289831
"07de14db9dcc2d4f9eac0dd2",709043811.74268
"07e76c765d1137cdd7c2ff53",585867607.862321
"07edd16680605925192efcf1",612635511.434418
"07f10df13b244dc33b464582",665969824.415835
"07f24808e42c9e11a7c20232",586069202.602698
"07f4aa9b9ff5b0b05d31e6c0",620772608.103176
"07f9017eb4b8c169eb9de536",701048740.813846
"07fa1ad76017843232107517",704526856.642702
"0802b7e10706252dab8db909",618260322.129902
"0803ef3270948a30b3fee2f0",572309404.234217
"080969c751cb94822aeeb755",589452376.451237
"080df3efe1fe81f97e74c4c9",566799729.306851
"0816f29a68aa35abd5978e7c",635247947.412362
"081bbc273db70f1d2cc84ed2",590881492.671165
"081e008e772c6a79b809a87b",629657656.256715
"0821109831351eb2501e362b",697377962.027339
"0821fde7debf7cc445434024",544984425.987535
"082293a465231208059c5d53",571392371.74556
"0823b0dc92805ab05d3f8650",766102807.159482
"0823be832fff81b3f1291859",536368668.533937
"0825f2ca4baf5b34231ecfd2",641215682.728904
"0838d0df248d723da4e25ea9",600579650.134348
"083f05fe52ab15e8d481ad41",654096355.209374
"0842816a5ef4f24435c8df22",693303066.301722
"0842a0730545c623043b1d8e",699633289.320196
"08451af5a81fd6a63c4012cd",639887733.328538
"0845e73ae95dbd4aec3f1f43",601453419.782467
"084de1226de9a6f4a6075c2d",587417913.037028
"084de965e32a2a65bd3aff5f",573238568.684086
"08513fe1cddb2cad74874a59",579291939.507134
"086521dbe18727963538aa7b",704458972.360766
"086540702ba0876c0c05c5d5",607283423.561244
"0867853879129bfb46dae700",574794497.330962
"0872074f7bd512dbd4609c85",556929942.296386
"0872198056be7edd5eff220c",697066193.814312
"0878a639ab8e6b6e69a3df41",624012385.731486
"0878fd8b66aeb22f6af2d7af",557405868.70972
"087b564ba475edbea431d4e4",734485684.821358
"087caf4bce7b0a3fe3c47dc6",562147244.627208
"0880b703bf2064f59f2bf20f",685850475.220966
"0890a0d20f33b9af2bfe488b",552109625.871192
"089dc5de66c6c4132734b9c0",672619847.872401
"08a82bb9fbe4b7abb50cece1",630403257.591149
"08ad96681afa49c74721daad",578707217.98621
"08b09c586530266c14e611f9",574743438.011572
"08ba99aa6a8ee752209de6ae",618132780.160646
"08bb88dabf0070f72a801a4b",717539032.339781
"08c1db1e620e975c4d476b2c",555502909.084165
"08c61259a756e617d976e8b8",627049300.417338
"08d0615cff29645ee70e20e9",730103968.187637
"08d4fa42a34c74c94db5080b",637953710.549106
"08d90f931e7e0a6f43c9d0e0",590712398.30194
"08d9f04bc4ebdc74e9d80b16",618697872.703124
"08db0ce5cd15db2404ff3d28",573238568.684086
"08dbbd8d672fd09463c061a5",593118425.497833
"08e1ad8d1f0be0287a395ef6",581255471.672681
"08eaca41f26eb387b67bf30d",726007053.413918
"08ead1ac0b9b30c2a72db17f",723564076.55978
"08f1c136d5a456c0215ebea4",678110956.982226
"08f35bfbfe1bd663c40d9e54",560024350.176686
"08f6bf438980d55b35ce7537",646430341.6659
"08f74ad7f06f2c409903ddf9",584303133.807115
"0901e845b6c56d4761377a09",561740686.982745
"0906b6a88fb1eb0d7bfb6bb5",553334936.02599
"090d371309090bf83b6fe0f1",634160472.175091
"0913364c688d7375d0f7af5d",564465710.849045
"091f6342ad934f4e7f84045d",688456094.388075
"092045750c36a8945c526a12",613077815.807439
"0920b2df9df4f0e509a7efb5",535082362.196813
"0922cc27581d9058e55a2239",581024373.542114
"09254c66d93cbbf2675b775e",663202500.542893
"092b7b5bafe25bf485de37a4",628020006.916372
"0935e87627068206f6d9c0c4",589911812.445647
"093a92c6846c924f88ba8750",656452577.77599
"093c849ad2bea8292c4d15f9",723200953.15696
"094da6ca19427f1a943105f6",650831952.400742
"0952c73b02dd5432aebdf2c1",614202690.982398
"09656004f0a7f544580958fb",653188041.642352
"096912698fd9a59d94935478",648351725.921739
"097314d920292b46eab5dbc1",582756362.962804
"09759befd8899fc1e359935f",658251627.652611
"097a1a08a389439cc2c760f8",518833881.424203
"098327587a877bd50df27551",528870976.662527
"0996cb112fc3919564e87c37",641176909.845676
"099721566fdd0a32546fedbd",617356100.259372
"0997324f14c5823413463546",728104344.400315
"0998999f12dfdd50c597c6c1",693314789.365224
"099ee1a7c91105ef46b5e7e8",619071125.784734
"099f07f9ec4ff6d835337f86",649294291.591011
"09a5fd22f920267b464e2a00",634311400.134657
"09ac622c303bce9ad5514442",565607344.056562
"09ae7df5577582ce7e7b0aa7",579486810.019264
"09b15382686c42fd89b24285",715994509.52956
"09b18e3f3cabb7d5469a8d51",633058763.220773
"09b61cf8ff3ff09ac892d073",579318565.486677
"09c28a830f8093802384071c",586310222.73624
"09c4d4b5d1c0118d877d5734",611408741.367825
"09caddf25db3ac8e1a98565b",653129781.197374
"09ce36a03c52d6721bc5276b",596150781.910384
"09d4b5b5c2f97ff88215708d",643108974.314843
"09dcdf0b8b37c1d537b9fcf8",626653330.725571
"09e0c3a1b90d46c361007323",556595919.58469
"09e4397bf9794fe24d87d07c",613750184.274503
"09e47ad8508e7cfee83c6d68",697030659.532146
"09eb808ca3859318d6328db8",589372145.396765
"09eeb116cb0944a28742d282",586720547.065737
"09fd7896d5445f422892b196",627145186.488101
"09fe153b0027697e58bd08b5",523287143.581117
"09feba43c0b8f3560fe09be8",594026957.817346
"0a00771ee714a2f3f96c31a3",569483626.390831
"0a040fd24e23a77f0c58495c",627598845.130058
"0a0e3ee960f60d04ffd6bc0a",709539818.484577
"0a0f206f04bfb10c137388d3",722679860.369672
"0a199d5741b5a6213b39b793",606046189.366475
"0a1af9bb571b90233856289a",566555932.376713
"0a1b14f320e330b405b27a6b",695505043.275698
"0a1b1a3d68b04cdcb2d757cb",655345621.177986
"0a1cdd0d5c3c8b973ab1a98c",672640358.515344
"0a1e6a95a0f9598150c121ce",692301190.869091
"0a231779f131c36d8e6910f4",585600044.465902
"0a268e25a5f3a0bfd8898a40",520530416.172872
"0a2a67e8b310471b115c60bf",572252496.717044
"0a2f7379cd1bed7d2d2d5a01",647550281.061062
"0a2f8c8ca6094e6626d4e8b1",649555960.759731
"0a369278a1ef6f5e9d79e2e3",527885460.032728
"0a3911a1a9284f2ff81689e6",535997058.114475
"0a41279a5ea9b92bf8cb79c0",657692023.830827
"0a45eb817938241ca988c2e3",618539591.421324
"0a482968c7cdf212401d72b7",602185448.636023
"0a4b0a004c894654663bdcdb",631905552.823476
"0a53b0b7c365879a6d2cce39",613069201.464418
"0a5908a92d0ba3e36f54b1f3",550314789.104375
"0a59b506798fb96edd7681c7",639542243.924813
"0a606d19ae362a58922b172e",584715127.843634
"0a61250b2c208d42a3077bde",640081440.94675
"0a6966f19bc2c303886ca82c",596087623.938794
"0a6ade3bea1768aab76680ed",696125103.168936
"0a759932f763df64a463ac18",591122463.771077
"0a7758f69ddd8fb27a839661",547386158.756641
"0a7fb26822c2ca556f62a257",596399025.375017
"0a85c354c48921e0ca202d15",705237931.597102
"0a8aaa78f68d43e3b1bf6c51",580677410.833512
"0a8d749a2336d8f66a4f19ef",583429908.500892
"0a9e4dd0eec86037a36fe769",647241183.65793
"0aa1332c56bf357f492da2c0",555888517.067309
"0ab4a4b8adda35f634812221",574794497.330962
"0ab6e52af85ebf23432d7698",592931322.558738
"0ab85344c5fe6ccb0edb6313",636881790.388954
"0abc98f7ea1e477c6fe3425c",633692962.619968
"0ac639a7c5ec115b3df8111b",560508747.160634
"0ad01fb039a198262ec59b72",565308698.315428
"0ada7044c5b29925abc90879",606641944.675674
"0af13e27cfe9b8f237a9949c",630624099.157934
"0af466463f2cf50d61315da4",602058931.061132
"0afc6cbb60f34f1cf00fdfb0",656304141.364279
"0afec1b2e7060b99dbe41a10",583429491.040161
"0b06da0ceff947975cf8951e",692868288.321393
"0b117f10e699f10f97a7e7c6",691221521.541755
"0b221ebf810f632568c1e2c9",574795991.685958
"0b3021c156324d1e7974ce3b",699993912.334865
"0b35c4a3f20cc0eb751acbac",515958842.013682
"0b42bbe66e438fa81a2ff77a",618568753.454339
"0b49dedfb53ec812962e31e7",636646724.672482
"0b4b741487c001323f508d5d",584657862.446229
"0b51fb3a65a86d7799f27264",554012719.700187
"0b54c51a787fe58bdf677658",593164848.295548
"0b65098a19c2fc1caa6577ed",652037309.142992
"0b67da6d74bb3998c80893f4",582938590.042535
"0b6cd71df4dde546e665f865",573238568.684086
"0b6dcb5c1952dcea931e2c20",595607148.71913
"0b6f2534f862a7ef551a116c",593957365.913374
"0b715ccd3b3e01444b855857",566138195.459353
"0b71d334a6db66cf6f1a8eb1",654029891.016759
"0b7c8732558fc04f4fc51ec1",581327215.330697
"0b829c23806ff01a0c84e9a9",571344628.509823
"0b937a3ea4864896b744108e",525985156.382409
"0b9730cff49bcaeb4d703c06",711698775.994481
"0ba20e953e8e76add161cd6c",569302987.855641
"0bbd23df46a4ea4e4734b680",593648486.086427
"0bc16b384acd3f8263e386de",710166953.38355
"0bc8475715e42b752649b4e6",542752946.913347
"0bcdef6d56052acd2afad93d",554487294.584604
"0bcf7987c4b0ba485c44caf9",625205704.333845
"0bd42f8ee9d36dae4cf35886",525619068.269383
"0be57099d9c3ad8a16984861",673717805.510849
"0be7803a34b11d89133beaf4",564580196.822067
"0bf9fe130da23aea7142bb7a",697513807.757756
"0c017cf9740cb67d530267d0",597704048.985772
"0c068dbfdafa3429c71189af",553199639.628698
"0c12f73305bc7d72bdbd9789",586689733.590777
"0c19c54de06d1c139df99ab0",725381189.887496
"0c1c0ba7d75dc4090b7183f5",647152275.240184
"0c25a552c34e114a1780739a",547276803.086542
"0c302f1c924f8efe0b6bb58e",627112792.938129
"0c37c0d27631960f9e0fda1d",638826675.264725
"0c3af9e0e9c80a68acebd041",675900442.425681
"0c3e734afaa6b7c370754082",607987962.90515
"0c4781c598c06d538c5fcdf7",581681997.97456
"0c4afcff5f5a90cb79807682",652864452.179127
"0c5067ff99e15fcf99792cbf",586487843.479301
"0c61a011d7fe0227be2b3575",640438747.513266
"0c621256c4d7ca81045fcde2",597775038.553333
"0c62d4d501a426cc8fde0c36",607825372.970987
"0c7da0c2613129bc322b1da5",698062941.120735
"0c85506b301862fb58b467cb",592423951.572596
"0c8b133effcdbcd49d52add5",653216897.152924
"0c91369119a06c40623afbb4",552097547.812616
"0caa7856aca178f826fe90c4",595522258.8245
"0cad79296edb4b18582dd77c",671965054.824149
"0cb4217cde38e09571fa73ba",695764766.879244
"0cb6801c9b57e874102ca349",617294053.57469
"0cc2f3a49dd703e7554ba638",622733302.997206
"0cc5caa9b48a835c92da7653",650574608.630112
"0cdcd8cd52bd1967dab88a5f",579851663.780025
"0cddda1c211fcdce819d5f8f",620505830.720677
"0ce068461fb3bf34eee000bc",559681963.105091
"0ce9a7d4b0682dbbca68e070",597136669.226223
"0cec193a20d720af010383b1",600579650.134348
"0cf7a6d43221664a060ef681",634584282.625338
"0cf7dd52e117832b4698b310",650901790.396106
"0cf82b1128ebb8d1087b640d",707806049.481588
"0d00fdc440d7612434a6b91f",596188260.900282
"0d027b81f8391d73fe0046aa",714027891.846436
"0d099b1e1a314dfd9aee5293",569103729.822123
"0d0f8ce05ebe99dd3bb7b23b",612486111.352604
"0d130b8bea4321300396fa34",694545908.723826
"0d173e7afc8f8babbef6ae97",662677827.145729
"0d1ef14606c58310cae371f2",574718660.826693
"0d24fc1c5deb78eb1a0caa51",572058558.640558
"0d2c4bbd8a4dbeb6337b5c14",593983138.112165
"0d30768d188b6bb53d599ea1",707893720.097221
"0d3245463127143a8a52014b",643764981.853592
"0d3bc6532812ea618d154bdc",660716218.476289
"0d45e78397d4bc0d363be47e",588458949.252246
"0d477acd9c95e9ec63839a53",604063289.92471
"0d50b435188b7830a6949026",566128120.891123
"0d53bfcecf0397ca27e5f78c",634473783.009769
"0d63e52a47fa884e36f10810",600946415.386052
"0d70ceba3aea278cb4a2082a",677480582.815662
"0d7d434afcc5e93050e0b86d",580927270.959377
"0d8074979d302868c2534262",653639178.216884
"0d8b0ca08838d1dac052d51c",715684696.884348
"0d8cda2859d9903f6202af54",588754988.760543
"0d926a0b5ef567c627a7eb0a",735554948.924918
"0d95d756b838d3a319277424",600618091.362917
"0d9616f0ac8b0c2e9e0a97a3",607726631.01966
"0d995f0ad226dd21bc96ff6b",592315578.579776
"0d9e73c14529fa3f1ec8a56f",585030750.504188
"0d9f91cbcc9339146bf75bba",591860069.325473
"0da10eb6093728074b34fb75",637944154.355027
"0da2a849e0f83b17b006e50b",545008280.550005
"0daf89cf494e0f40a94d3e5c",639612758.70119
"0db51d4771623f5fc1026d74",558893653.154643
"0dbe463995c605bcdffb133b",608857309.935886
"0dc2a023fb6c5e0b92d86ae2",619050293.514983
"0dcc222d83e1bf05f2c2c090",693359156.093195
"0dd1bb83f0f18af30da139f4",593974441.777898
"0dd30227247f145bae82f96c",652658348.00154
"0dd49fa8bb7be52b851c6dc9",637050913.586582
"0dd510aaba8036e8fd9d667a",695787225.991343
"0dd795526c080e8efdf8eb0e",570328541.129792
"0ddd21dcfe89f72e2246ed79",555581369.702341
"0de34892fee879f449facb19",541852743.732168
"0de426088a306321990cf60e",575782051.66606
"0df87025a6351b435958ce95",659002968.123691
"0df96c81adcd6fbc2f7141c3",631687916.337562
"0dfc7d77d3dca86a221fe62b",719630957.148448
"0e001ee8f27e1a2fffaa0225",698478555.011678
"0e04f84529d92f2832ef986f",546411696.918229
"0e05eba6eed4e55e89dc5f14",708304320.710334
"0e0d19168609ac1d75253edc",552630353.261236
"0e1bc8ba1953ec8c28e53b9e",650216064.929012
"0e1c100d8e57de8296363d6f",580466150.973424
"0e1c66f843e06f14d7264864",668681019.212667
