"property_id","price"
"019cd320e02a64ba3ba9a37d",670685919.047576
"019f4a25794ef01294845b51",679240302.512354
"01a5a230e8a808d844e64397",749289218.408993
"01abe3cfc94be46c1153c82d",710492035.552575
"01afa737bcfa6b1ab530eb09",736253162.189607
"01b78983d268b52137e5ac1b",679952626.267488
"01b7bb1556b5c32df8f618cc",691799574.804869
"01cac7d033166094ab9f87b0",648623422.356535
"01cda25ee8545b9fe19717ed",762844668.999651
"01db5867a69f8ea7849d69e8",726131262.540752
"01e033f5bd502c4ad398ece7",654288954.042151
"01e907d7672006fa2bba8b0f",573790007.321312
"01e9c7531cf3c63c04b9189f",567166203.983578
"01eb0a2c1033c30830161321",583138264.230486
"01edceb6c5afc2af1e129e86",403746731.608822
"01f6c99999c154461765f4c4",585150736.285913
"01f855427cbe3eb51b38288f",700603984.448197
"01f8b6799e2910f7769db175",772834092.197306
"01fb5931cb55f5308382818e",1001716808.72709
"01fe5add1e7df4b15dd73bc9",621788417.664613
"020473766363019ee40d6685",645898061.57537
"02060d2f56e979a61427f806",661735681.6562
"02091877f01c926c350b013b",652063737.944578
"020dfae44183c65b708727c7",518312791.25974
"022357a3d48ea87d58ffb46e",634008374.025904
"02259637b8ef1311c69d3d90",804307328.090556
"02277f636716264116015dde",534040655.960698
"0232a50c9afca03cbf4277c8",679768083.754925
"024c5c787d005adbe770b9bf",688574205.146783
"024d2e34a561efaf4811c17a",691883716.769626
"024e94e72ae88464621539eb",697824374.896259
"0252fcaf7bcde09274d34be5",701654030.202293
"025a98586386211b1519f9be",676655220.758391
"025b094e1ea7248f4aba72f0",507101574.036183
"025d96090a8e5bd6f786e9b6",586213723.758078
"026c6384ceba017c5f2cd66e",635434972.265898
"0274166db611aabe4e946a83",642927685.987204
"02779b92b2f9bafde0c75c11",620381391.893724
"027947dd01dc991ffefc5082",606637556.632861
"0283890ab76b10547b27e634",602112152.034758
"02888257efaae858fdc7938e",634066082.552049
"028adaf559a05c8882893767",783973475.823366
"029224b78e8f358aa9c38e94",663032267.352278
"02990998f3621fc5a3d0ee63",626057546.930391
"02a0a38b45e1b196165b0098",436947774.231224
"02a2ebb6eca5772e3526d78b",651130457.929375
"02a9c37b3d92a6da473c6fbc",525849129.554356
"02b47e60ab77588aff6cb433",657203624.104662
"02c6e8c7f36a2c68851600c6",663773191.856837
"02cb957c3db9ded3691a9004",689402196.157055
"02ce5bc5d5d286a4cc0928f6",633056249.970429
"02d598a32d864c289e3ba6b0",694546056.132383
"02d5bac2567ee9e19041ad42",711875244.645898
"02d89daa77bb313328fe0c4e",629760014.817319
"02e52d3895522d9be85c4544",645614977.901005
"02e8811bff38125bcf8e1a6d",630762528.384601
"02e89c055b7692dab024defc",536773157.600749
"02e9b077d6cece81387fda35",688602174.018537
"02ea72128a99862e9537718e",672091948.663744
"02ed31afcba033953c79d95d",698704316.302001
"02f6ffcfcdd3dbba94dd7b33",700978477.766054
"03025756be203027ab75aaae",679767329.78713
"03243195c467c67e67a7823e",547069647.682056
"0332c7ec0d3e547ec6d61664",683804175.22702
"033307467830cb865a785e3e",667330136.983193
"033521a46dae036839ad6c90",637973812.801586
"033599f7e7ecd8d9c8cfba46",611020925.567036
"033d3f8ff56907db4c453700",699466293.006504
"03463535ae93b8b123eaba8b",521704779.558105
"0349908483ce628a0a5fc164",703275939.541406
"034a30994bb2e0e446e35957",698763607.657389
"0356797c1683d002bcd94899",734467281.803681
"0357d0ee6e0646113ea543cf",731132539.119199
"035c61042b7dbc7ef888d1a7",833450441.786816
"035d955df5a765531d1d0d07",672758009.12518
"035de58d60807ee2c272ce82",704894809.571311
"035ea0f13f2ca01c902d5388",493639934.986705
"036177aff84b1901e0f18759",695848960.825717
"0367da7dc5374f1957a1b7f6",710114429.108216
"036fc9e01b2b1e3ef4574372",709694427.018293
"0379b6a001e4018c34e944da",683161076.075441
"038272b33c075765464761e8",639940499.273219
"038bb35043651579f443c481",694772794.58852
"0391d158ab104c5cdba31872",744834803.369083
"039a9029c4341b1528ca6b46",619113626.327481
"03a84af05df0f577e09d60c1",613340175.319618
"03ad99f1799f2a20c8cc0a50",775707470.217748
"03aea1b6ff072f117ec733af",614041524.607413
"03be8ec62dae56680beb2cf3",641724034.146192
"03d54a6e80d48c96a7f6a1fa",618861919.791182
"03de77e22e987fc3fed4eb78",805468755.330812
"03eb8da7205428e61bfb2845",617233593.950476
"03f518e2e5861002772345fd",672569904.09167
"03fb5bfbc1895115a04e8116",531970978.160983
"042bd2cfb2d33467149ece1e",774840264.52622
"042ff73057dce4d92d383cf7",625483954.585908
"04308f869d7c992ed3ea646a",593208880.530305
"0449a82dd1667c8c564904f8",708826912.702054
"044b8431b186eb022cf6fc24",653628001.045096
"044e2daf937c0d8373f2e914",703532097.228157
"045108344bf09b01b597e7ce",911229909.111049
"0451f65828e628c2220df77f",700689079.677611
"0460eacc73398bb95f0518e2",756109634.387663
"0466a7e06b152c1860d44334",664523384.46894
"0468cf58f40372acb9d5fefa",747830527.523575
"046aaa4162cd410e92b216d0",632024459.037494
"047b0ded64dcae203a3015eb",673397066.065115
"047f94605add5f6f84fc3f90",684538116.501643
"048051ce9bf8f6a48e9451fd",669657610.161588
"0482cd89d767b3b7de976c3a",611730897.776748
"0489a476b376f7f6efbc193b",442091787.523789
"04a071d777e60627223e28d4",627199045.064295
"04b28e63fbba92daf83865ba",831359455.761869
"04bb7cdebb8b66e783058248",696568039.368512
"04cc75f46642efb1192f1875",642338048.802176
"04d77c8ade9a55fddd28b00c",709315997.625384
"04e29dbe2175919265c82463",704003518.34954
"04e337d3c692f3429d47aef4",700933652.589041
"04e6a79dd3e4d8d17c8b5387",796656318.360975
"04eb0b590ce7483c615b043b",635805555.442163
"04ece9352b3810031f3f9a90",725074190.646034
"04f0fd25e2456759753bd2bc",583212152.135327
"04f968f1873a655fde8702f6",598966438.710898
"04fe204d03bd1c9876242ccd",732505679.118614
"05076b448cfbf9dede72904a",668019646.082347
"0508cd7bd2c77ebb6fea1e56",569972455.297686
"0509650d34981639b9c64a22",677686550.057939
"05119815bd72ced29391ba87",671520533.678167
"051416c05445860d5b4095e6",543591487.695142
"0515734883eea12cdacb7aab",450326768.311767
"051d68945b95562009d4029c",658056582.461441
"052505ca8210e5e651fc0b63",764126380.914858
"052957f95b6e7b41bc625009",815008466.956195
"052c93502aa794e0574db9e9",698741244.321068
"052d00805b2602cac76fed4d",642049895.459735
"05308c4f3d0e0887e4a68a92",683161076.075441
"05397b2087e5cf381809f169",621205780.179715
"053d37bf1d988505b5e91809",627593091.324394
"05402dd344c77623fa053ffa",679261550.779251
"0545fc14aece3f37864ced2d",700224427.709729
"05498e49d0b875ae6aaddd83",597070745.82544
"054cd21c3b12f165bd520313",700032390.712969
"0553a3aa7d961ada6dfcd52d",597851220.241502
"055d5ab6b22d4d0ac325fe73",694811083.561925
"055d7c66464d7e327711b497",711333674.812217
"055e29f236bb61603d4ce9eb",871383909.443567
"057585ba19d6144408d4e2da",649306258.692709
"058265732a484ac8d5497f5c",647153441.418245
"05858b1e4445f56f22e1f4bb",671032080.443956
"0587e7e1f03af8ea6c46290e",599278410.234088
"05926b977b5df59857194ec1",503755523.529089
"059516a91f938d2e8fbcca0b",864350980.975347
"059aaea3859c4b9662ab4df8",667216430.886034
"059d77736dc72013de7767f1",657973360.696049
"05a98feedbd3f422bf063112",719688054.382079
"05aecff6fd8d866c6c157a9a",694373123.28079
"05b12b1916e51a804419c654",693029492.517359
"05b71daf88eff5ae8cf5789d",535401340.424775
"05bbd028f30492fc0a9f35d0",697947514.748342
"05bcc7d7db8d352216a4af59",710275480.78902
"05c47739fa4c4f00285a2c48",697332141.616738
"05d1c33ea8c89ded7391ea92",616074557.395593
"05d9818d3f9f2a5c358d3911",735326264.234084
"05db9fc492801eac98f69c7e",578791940.489883
"05e06a93e9f01dd3984a85ab",639142871.006152
"05e8878bcb68d03e3b656eb3",716304757.582281
"05f79195e285c126125d258c",660282596.387033
"060451a9e3e0416ff41d253d",795607127.607464
"061386497cc2dede3ea70b1e",695268277.702756
"0616401503f2ebc05af7ce4f",586402062.264478
"061d3fd39da1b4b1397054c1",686145173.70747
"06220a42e68510eccb4d790d",560458950.51469
"062b36cb4a87cec372f9f91d",703316654.01692
"062d5544f5c96db90fa3a526",760565528.528078
"062efee92601be294d7346a1",682363278.228041
"063e53d45e5e7945f1f10fc2",755298896.665982
"0648a4bd7ca088f4b3834401",703127823.593666
"0648aae13097ac649fe714b9",673707395.847851
"064c1cd5e94efdf8c7262fec",715415836.910913
"0668a4a4521c783a2d817413",736660351.070533
"0669fb98aed75d79f8decb7f",639658611.073063
"066f1b68f7c053a196662fe0",702191227.878242
"0685f2225b939147c8482e6f",689370029.816893
"069499abc4e393fe540777b4",610149751.776153
"069798704327652a899a189d",677166091.642192
"069c529aaef7d7e0774c4a66",633358850.406073
"069ddc5d1f3c855e6498ac50",409981549.816518
"069fb1f8d0f06ac2fee87314",686854183.185128
"06a2efde5244f7d653ddfb8e",683397228.845094
"06a5364639452a9d663a2dbc",472757346.167983
"06acca3d0ef4685dc055ffa5",432810808.183165
"06b90d41ad3ce1d0d389fea9",576184970.801546
"06baade01a74972cc4a419ec",700224427.709729
"06bbc353bf62fda3b3786fd0",649696733.422467
"06bfbccfb3ec0b1f65f4b351",707639071.783452
"06c1673c4a7444e7aa80abb7",569382723.084747
"06ca01d3ff86406e896b6fa6",677844113.368599
"06ccfa37fa6b011ac38422de",676011220.293243
"06d33fff99a62c330ef2d585",682056417.642617
"06e350e3c733e5a0afb613cb",663608677.255273
"06e59cc783be86bd145a56c6",694884662.885258
"06e91b526821a6ad1372fc44",653643398.622066
"06ee1d8f3ea326a0e3a9791d",688518491.993372
"06f22f7a8e4e78f45ae81638",583945298.994187
"070062cd1c769f3be9255af1",704894809.571311
"070543b03770991d65cc337f",712707256.716679
"0706ce398b2bd64913e68d39",766366756.993619
"070912b7e5fb205918c1f4a3",678741290.683422
"071f284d07719a3517c55567",816651908.443134
"07284e4caec09fbbb16adf2f",684985971.117465
"072a6f084d31a5a4be4060dc",681594081.944656
"072efeafd082025bbc5a25e5",672721459.930582
"073a3ae443f3333f0f526f7e",737582863.787741
"073fccba71b28afd815be434",550267917.863291
"07412230b931192771072334",682431791.790776
"07481a101afc1d5db45245df",709495101.825275
"075a5474294e25da55373a09",573211645.631421
"075b5c16441d9d67cf638386",603182060.652929
"075be16d8d9ed6831d139b2e",598716086.95559
"0761d0b7c6e319a75b06d420",635423230.923926
"07641db461323a5cfcda4f98",594787418.058916
"0768e70fbda0e09b88c1548a",647242285.78993
"076ccba20dac8bfcf184b8a8",688088467.446585
"076ceb408227ab2563a663d0",542145318.666708
"0775d831f68b88ca59eb871d",688522134.806733
"077659c14c3cebbe192f8247",956409488.169719
"077db8e0877b924d1b57ab1e",696103213.923216
"078144699729ee0c46f36123",705158581.729185
"078f7c6532204fe046b13d14",691559529.49216
"0798af235e9926b1e7e4642d",664350958.335893
"079bc331430e94ee76f8097e",722305128.054179
"07a6da2c9c4833ee4cbe8625",583969631.197675
"07b7ba964a8e30dc16d66443",722528112.11008
"07bd45129563bd2fd974deeb",580959714.754232
"07c46b493733d74c4f384b79",671755377.561807
"07c753474a847bf2bccd55b7",643275236.501206
"07c8af84608e6c9206ad6961",641156864.102582
"07cd866c871333283ecb2d23",624025396.581982
"07ce6f95a7719abc9a204b6d",741817910.492243
"07d1137c1f0aaecbbad32f7b",663959569.971122
"07dd30f04c5953f325df9aad",911229909.111049
"07de14db9dcc2d4f9eac0dd2",789929792.386318
"07e76c765d1137cdd7c2ff53",638610579.2317
"07edd16680605925192efcf1",601908211.494111
"07f10df13b244dc33b464582",697824374.896259
"07f24808e42c9e11a7c20232",655177174.987472
"07f4aa9b9ff5b0b05d31e6c0",761425496.737188
"07f9017eb4b8c169eb9de536",693693743.336676
"07fa1ad76017843232107517",704894809.571311
"0802b7e10706252dab8db909",699080003.712019
"0803ef3270948a30b3fee2f0",565899773.917724
"080969c751cb94822aeeb755",673128314.683973
"080df3efe1fe81f97e74c4c9",674300774.456856
"0816f29a68aa35abd5978e7c",689664647.711131
"081bbc273db70f1d2cc84ed2",620042427.412812
"081e008e772c6a79b809a87b",711304836.347477
"0821109831351eb2501e362b",692438459.785977
"0821fde7debf7cc445434024",668834497.888822
"082293a465231208059c5d53",654885820.224015
"0823b0dc92805ab05d3f8650",754083572.36696
"0823be832fff81b3f1291859",647782611.33131
"0825f2ca4baf5b34231ecfd2",761390833.673869
"0838d0df248d723da4e25ea9",681848379.809125
"083f05fe52ab15e8d481ad41",707697241.504353
"0842816a5ef4f24435c8df22",871197485.397034
"0842a0730545c623043b1d8e",725316725.919386
"08451af5a81fd6a63c4012cd",716530421.211906
"0845e73ae95dbd4aec3f1f43",554908288.378192
"084de1226de9a6f4a6075c2d",554703590.410001
"084de965e32a2a65bd3aff5f",698741244.321068
"08513fe1cddb2cad74874a59",548590373.358151
"086521dbe18727963538aa7b",881097042.682736
"086540702ba0876c0c05c5d5",705652217.43349
"0867853879129bfb46dae700",691883716.769626
"0872074f7bd512dbd4609c85",665999600.910748
"0872198056be7edd5eff220c",713401188.443091
"0878a639ab8e6b6e69a3df41",777669119.851097
"0878fd8b66aeb22f6af2d7af",538025386.139863
"087b564ba475edbea431d4e4",932998915.280212
"087caf4bce7b0a3fe3c47dc6",537106263.209256
"0880b703bf2064f59f2bf20f",728089903.641271
"0890a0d20f33b9af2bfe488b",572611633.792284
"089dc5de66c6c4132734b9c0",733570303.698292
"08a82bb9fbe4b7abb50cece1",695189490.235131
"08ad96681afa49c74721daad",669228254.181086
"08b09c586530266c14e611f9",648274319.482082
"08ba99aa6a8ee752209de6ae",605402181.584701
"08bb88dabf0070f72a801a4b",892314329.644238
"08c1db1e620e975c4d476b2c",442319693.621709
"08c61259a756e617d976e8b8",610221896.987066
"08d0615cff29645ee70e20e9",768625755.913778
"08d4fa42a34c74c94db5080b",707935514.334431
"08d90f931e7e0a6f43c9d0e0",697215064.13607
"08d9f04bc4ebdc74e9d80b16",673286891.439142
"08db0ce5cd15db2404ff3d28",690597730.651856
"08dbbd8d672fd09463c061a5",681919224.733088
"08e1ad8d1f0be0287a395ef6",663936839.873522
"08eaca41f26eb387b67bf30d",719155442.912326
"08ead1ac0b9b30c2a72db17f",714311268.871951
"08f1c136d5a456c0215ebea4",717892094.406663
"08f35bfbfe1bd663c40d9e54",645105829.546871
"08f6bf438980d55b35ce7537",642610070.954692
"08f74ad7f06f2c409903ddf9",574899350.477709
"0901e845b6c56d4761377a09",662066907.836646
"0906b6a88fb1eb0d7bfb6bb5",635885912.057136
"090d371309090bf83b6fe0f1",690003484.288
"0913364c688d7375d0f7af5d",648304701.048788
"091f6342ad934f4e7f84045d",885981418.2342
"092045750c36a8945c526a12",672333215.65399
"0920b2df9df4f0e509a7efb5",471745942.465813
"0922cc27581d9058e55a2239",507006110.279431
"09254c66d93cbbf2675b775e",751162878.698229
"092b7b5bafe25bf485de37a4",682301892.802619
"0935e87627068206f6d9c0c4",689489277.816936
"093a92c6846c924f88ba8750",810903968.383798
"093c849ad2bea8292c4d15f9",775576512.931203
"094da6ca19427f1a943105f6",712151795.406398
"0952c73b02dd5432aebdf2c1",613046896.170947
"09656004f0a7f544580958fb",703721360.588125
"096912698fd9a59d94935478",699283381.275032
"097314d920292b46eab5dbc1",620693881.395657
"09759befd8899fc1e359935f",705493784.86207
"097a1a08a389439cc2c760f8",619674895.143206
"098327587a877bd50df27551",683826330.377921
"0996cb112fc3919564e87c37",710295240.667469
"099721566fdd0a32546fedbd",694823841.867053
"0997324f14c5823413463546",727070482.821411
"0998999f12dfdd50c597c6c1",654483313.898783
"099ee1a7c91105ef46b5e7e8",630900714.798568
"099f07f9ec4ff6d835337f86",708303834.01226
"09a5fd22f920267b464e2a00",662106914.843215
"09ac622c303bce9ad5514442",511169145.783859
"09ae7df5577582ce7e7b0aa7",583860330.057898
"09b15382686c42fd89b24285",951558983.613795
"09b18e3f3cabb7d5469a8d51",719455057.347907
"09b61cf8ff3ff09ac892d073",622449448.318221
"09c28a830f8093802384071c",611462529.290853
"09c4d4b5d1c0118d877d5734",663571537.348376
"09caddf25db3ac8e1a98565b",796978983.902421
"09ce36a03c52d6721bc5276b",640130353.430475
"09d4b5b5c2f97ff88215708d",714583173.203419
"09dcdf0b8b37c1d537b9fcf8",706938770.872028
"09e0c3a1b90d46c361007323",688416752.353248
"09e4397bf9794fe24d87d07c",668459080.865742
"09e47ad8508e7cfee83c6d68",725498231.012382
"09eb808ca3859318d6328db8",773241592.08542
"09eeb116cb0944a28742d282",533863614.562105
"09fd7896d5445f422892b196",610570543.730453
"09fe153b0027697e58bd08b5",618192162.335988
"09feba43c0b8f3560fe09be8",703004780.835889
"0a00771ee714a2f3f96c31a3",612884674.630787
"0a040fd24e23a77f0c58495c",703056717.667181
"0a0e3ee960f60d04ffd6bc0a",743230143.325506
"0a0f206f04bfb10c137388d3",793921728.337337
"0a199d5741b5a6213b39b793",671816427.955963
"0a1af9bb571b90233856289a",509769700.017081
"0a1b14f320e330b405b27a6b",840897111.712045
"0a1b1a3d68b04cdcb2d757cb",704502367.488129
"0a1cdd0d5c3c8b973ab1a98c",726054614.715012
"0a1e6a95a0f9598150c121ce",738613303.999143
"0a231779f131c36d8e6910f4",622775235.91638
"0a268e25a5f3a0bfd8898a40",424840634.632295
"0a2a67e8b310471b115c60bf",674773881.472183
"0a2f7379cd1bed7d2d2d5a01",712540184.262215
"0a2f8c8ca6094e6626d4e8b1",701288722.542239
"0a369278a1ef6f5e9d79e2e3",479561807.893493
"0a3911a1a9284f2ff81689e6",482738801.930961
"0a41279a5ea9b92bf8cb79c0",753155290.799169
"0a45eb817938241ca988c2e3",617121317.138913
"0a482968c7cdf212401d72b7",662500424.805578
"0a4b0a004c894654663bdcdb",727304694.106626
"0a53b0b7c365879a6d2cce39",665472858.60278
"0a5908a92d0ba3e36f54b1f3",652721793.965951
"0a59b506798fb96edd7681c7",685497170.105698
"0a606d19ae362a58922b172e",686338578.257568
"0a61250b2c208d42a3077bde",736769618.242363
"0a6966f19bc2c303886ca82c",673660882.485825
"0a6ade3bea1768aab76680ed",737844793.332324
"0a759932f763df64a463ac18",506043205.939962
"0a7758f69ddd8fb27a839661",577162763.528281
"0a7fb26822c2ca556f62a257",663253808.689467
"0a85c354c48921e0ca202d15",724891674.708753
"0a8aaa78f68d43e3b1bf6c51",596181263.241918
"0a8d749a2336d8f66a4f19ef",679530042.649059
"0a9e4dd0eec86037a36fe769",705309914.063043
"0aa1332c56bf357f492da2c0",692283346.758584
"0ab4a4b8adda35f634812221",691883716.769626
"0ab6e52af85ebf23432d7698",670915713.98673
"0ab85344c5fe6ccb0edb6313",807086672.457875
"0abc98f7ea1e477c6fe3425c",839721206.77902
"0ac639a7c5ec115b3df8111b",468761721.418972
"0ad01fb039a198262ec59b72",655364869.123882
"0ada7044c5b29925abc90879",633925460.539462
"0af13e27cfe9b8f237a9949c",688249122.578126
"0af466463f2cf50d61315da4",694197216.426742
"0afc6cbb60f34f1cf00fdfb0",733873408.152369
"0afec1b2e7060b99dbe41a10",615292991.641507
"0b06da0ceff947975cf8951e",710429299.075331
"0b117f10e699f10f97a7e7c6",701997935.863917
"0b221ebf810f632568c1e2c9",657227665.966441
"0b3021c156324d1e7974ce3b",757382273.933913
"0b35c4a3f20cc0eb751acbac",467113401.033892
"0b42bbe66e438fa81a2ff77a",530311994.725115
"0b49dedfb53ec812962e31e7",733261859.879483
"0b4b741487c001323f508d5d",655957526.21469
"0b51fb3a65a86d7799f27264",638450892.79446
"0b54c51a787fe58bdf677658",709874382.895753
"0b65098a19c2fc1caa6577ed",702497581.439602
"0b67da6d74bb3998c80893f4",677979610.991031
"0b6cd71df4dde546e665f865",698741244.321068
"0b6dcb5c1952dcea931e2c20",598353526.555756
"0b6f2534f862a7ef551a116c",592430081.157646
"0b715ccd3b3e01444b855857",666160470.7896
"0b71d334a6db66cf6f1a8eb1",702304926.165283
"0b7c8732558fc04f4fc51ec1",620672391.383406
"0b829c23806ff01a0c84e9a9",624702387.102742
"0b937a3ea4864896b744108e",607462138.46767
"0b9730cff49bcaeb4d703c06",739809812.75374
"0ba20e953e8e76add161cd6c",669122026.573522
"0bbd23df46a4ea4e4734b680",683294727.974886
"0bc16b384acd3f8263e386de",744179199.302214
"0bc8475715e42b752649b4e6",609234390.595896
"0bcdef6d56052acd2afad93d",558851671.518871
"0bcf7987c4b0ba485c44caf9",692546672.585761
"0bd42f8ee9d36dae4cf35886",634436017.89666
"0be57099d9c3ad8a16984861",714306705.886307
"0be7803a34b11d89133beaf4",657403062.502459
"0bf9fe130da23aea7142bb7a",638280397.554178
"0c017cf9740cb67d530267d0",626068342.899222
"0c068dbfdafa3429c71189af",501160807.990953
"0c12f73305bc7d72bdbd9789",562849349.04718
"0c19c54de06d1c139df99ab0",743752179.704662
"0c1c0ba7d75dc4090b7183f5",728982081.15794
"0c25a552c34e114a1780739a",589399729.148951
"0c302f1c924f8efe0b6bb58e",715894441.662966
"0c37c0d27631960f9e0fda1d",684364435.949639
"0c3af9e0e9c80a68acebd041",792347187.128144
"0c3e734afaa6b7c370754082",674688377.701968
"0c4781c598c06d538c5fcdf7",637294435.524659
"0c4afcff5f5a90cb79807682",731995321.55841
"0c5067ff99e15fcf99792cbf",669672163.644565
"0c61a011d7fe0227be2b3575",693198869.462911
"0c621256c4d7ca81045fcde2",558728848.672534
"0c62d4d501a426cc8fde0c36",571478642.840765
"0c7da0c2613129bc322b1da5",703182873.414045
"0c85506b301862fb58b467cb",666281469.662848
"0c8b133effcdbcd49d52add5",717070780.000083
"0c91369119a06c40623afbb4",586262406.651847
"0caa7856aca178f826fe90c4",705998887.544321
"0cad79296edb4b18582dd77c",718092728.950893
"0cb4217cde38e09571fa73ba",719894521.941826
"0cb6801c9b57e874102ca349",715475923.021756
"0cc2f3a49dd703e7554ba638",667930401.319652
"0cc5caa9b48a835c92da7653",711626227.18951
"0cdcd8cd52bd1967dab88a5f",577335271.098869
"0cddda1c211fcdce819d5f8f",692740230.355754
"0ce068461fb3bf34eee000bc",461884262.898358
"0ce9a7d4b0682dbbca68e070",584878537.395221
"0cec193a20d720af010383b1",681848379.809125
"0cf7a6d43221664a060ef681",677855259.204201
"0cf7dd52e117832b4698b310",702674035.091116
"0cf82b1128ebb8d1087b640d",713799326.936729
"0d00fdc440d7612434a6b91f",526968052.924201
"0d027b81f8391d73fe0046aa",700253842.246538
"0d099b1e1a314dfd9aee5293",581293121.450918
"0d0f8ce05ebe99dd3bb7b23b",673405442.584934
"0d130b8bea4321300396fa34",782535919.330878
"0d173e7afc8f8babbef6ae97",725608815.91933
"0d1ef14606c58310cae371f2",677216791.688551
"0d24fc1c5deb78eb1a0caa51",704612379.828635
"0d2c4bbd8a4dbeb6337b5c14",626715739.635245
"0d30768d188b6bb53d599ea1",847684793.428958
"0d3245463127143a8a52014b",700020450.824142
"0d3bc6532812ea618d154bdc",784874289.148519
"0d45e78397d4bc0d363be47e",699466293.006504
"0d477acd9c95e9ec63839a53",673026616.163062
"0d50b435188b7830a6949026",523944204.766345
"0d53bfcecf0397ca27e5f78c",679317638.833172
"0d63e52a47fa884e36f10810",651642143.718388
"0d70ceba3aea278cb4a2082a",708915882.788708
"0d7d434afcc5e93050e0b86d",751884967.143476
"0d8074979d302868c2534262",735114277.055379
"0d8b0ca08838d1dac052d51c",771434525.405031
"0d8cda2859d9903f6202af54",659751671.162809
"0d926a0b5ef567c627a7eb0a",716819462.540102
"0d95d756b838d3a319277424",656374501.264068
"0d9616f0ac8b0c2e9e0a97a3",649468838.420574
"0d995f0ad226dd21bc96ff6b",668648796.278408
"0d9e73c14529fa3f1ec8a56f",471301693.601082
"0d9f91cbcc9339146bf75bba",674896046.404177
"0da10eb6093728074b34fb75",713545813.090214
"0da2a849e0f83b17b006e50b",626846037.588326
"0daf89cf494e0f40a94d3e5c",700056179.880849
"0db51d4771623f5fc1026d74",629933553.080765
"0dbe463995c605bcdffb133b",626381788.189349
"0dc2a023fb6c5e0b92d86ae2",636240042.174986
"0dcc222d83e1bf05f2c2c090",711616309.526907
"0dd1bb83f0f18af30da139f4",680999442.051357
"0dd30227247f145bae82f96c",713033793.333706
"0dd49fa8bb7be52b851c6dc9",654387693.09103
"0dd510aaba8036e8fd9d667a",726592869.084756
"0dd795526c080e8efdf8eb0e",649898089.014556
"0ddd21dcfe89f72e2246ed79",504393066.615902
"0de34892fee879f449facb19",570006543.371048
"0de426088a306321990cf60e",484301722.485511
"0df87025a6351b435958ce95",795969624.475891
"0df96c81adcd6fbc2f7141c3",672043038.205583
"0dfc7d77d3dca86a221fe62b",706713759.812082
"0e001ee8f27e1a2fffaa0225",720472022.003213
"0e04f84529d92f2832ef986f",562069540.646511
"0e05eba6eed4e55e89dc5f14",947943257.891522
"0e0d19168609ac1d75253edc",476683314.019109
"0e1bc8ba1953ec8c28e53b9e",693216945.352254
"0e1c100d8e57de8296363d6f",564851960.016394
"0e1c66f843e06f14d7264864",741002429.58684
